person_id,group,data_source,gender,edu_level,year_in_school,age,job_status,field,difficulty,time_per_week,used_ai,heard_simplify,page,is_treatment,signup,useful,regular,recommend
1252,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,3,3
1252,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,B,1,4,3,4,3
1253,AB,llm,Female,Master's student,Master's student (1st year),24.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,A,0,3,3,3,3
1253,AB,llm,Female,Master's student,Master's student (1st year),24.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,B,1,3,3,3,3
1254,AB,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Computer Science / Engineering,Extremely difficult,6-8 hours,1.0,Yes,A,0,4,3,4,4
1254,AB,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Computer Science / Engineering,Extremely difficult,6-8 hours,1.0,Yes,B,1,4,4,4,4
1255,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,4,4
1255,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,B,1,4,3,4,4
1256,AB,llm,Female,Master's student,Master's student (1st year),22.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,6-8 hours,0.0,No,A,0,1,1,1,1
1256,AB,llm,Female,Master's student,Master's student (1st year),22.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,6-8 hours,0.0,No,B,1,2,2,2,2
1257,AB,llm,Male,Master's student,Master's student (2nd year or above),28.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,4,4
1257,AB,llm,Male,Master's student,Master's student (2nd year or above),28.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,B,1,3,3,4,4
1258,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,3,3
1258,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,B,1,4,3,3,4
1259,AB,llm,Female,Master's student,Master's student (1st year),24.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,4,3,4,4
1259,AB,llm,Female,Master's student,Master's student (1st year),24.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,B,1,4,4,4,4
1260,AB,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,A,0,3,2,3,3
1260,AB,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,B,1,3,3,3,3
1261,AB,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Social Sciences,Somewhat difficult,0-2 hours,0.0,No,A,0,1,1,1,1
1261,AB,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Social Sciences,Somewhat difficult,0-2 hours,0.0,No,B,1,1,1,1,1
1262,AB,llm,Female,Master's student,Master's student (1st year),24.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,4,4
1262,AB,llm,Female,Master's student,Master's student (1st year),24.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,B,1,4,3,4,4
1263,AB,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,4,3,4,3
1263,AB,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,B,1,4,3,4,3
1264,AB,llm,Female,Master's student,Master's student (1st year),22.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,4,4
1264,AB,llm,Female,Master's student,Master's student (1st year),22.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,B,1,4,4,4,4
1265,AB,llm,Female,Master's student,Master's student (2nd year or above),24.0,Actively applying for full-time jobs,Information Systems / Data Science,Neither easy nor difficult,More than 8 hours,1.0,Yes,A,0,4,3,4,4
1265,AB,llm,Female,Master's student,Master's student (2nd year or above),24.0,Actively applying for full-time jobs,Information Systems / Data Science,Neither easy nor difficult,More than 8 hours,1.0,Yes,B,1,4,4,4,4
1266,AB,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,No,A,0,2,2,1,2
1266,AB,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,No,B,1,2,2,2,2
1267,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,3,3
1267,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,B,1,4,3,4,4
1268,AB,llm,Female,Master's student,Master's student (1st year),24.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,A,0,3,3,3,3
1268,AB,llm,Female,Master's student,Master's student (1st year),24.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,B,1,3,3,3,3
1269,AB,llm,Male,Master's student,Master's student (1st year),38.0,Actively applying for full-time jobs,Design,Extremely difficult,More than 8 hours,0.0,No,A,0,2,2,3,2
1269,AB,llm,Male,Master's student,Master's student (1st year),38.0,Actively applying for full-time jobs,Design,Extremely difficult,More than 8 hours,0.0,No,B,1,3,2,3,2
1270,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,4,4
1270,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,B,1,4,3,4,4
1271,AB,llm,Female,Master's student,Master's student (1st year),22.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,4,3,3,3
1271,AB,llm,Female,Master's student,Master's student (1st year),22.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,B,1,4,3,4,4
1272,AB,llm,Male,Master's student,Master's student (2nd year or above),25.0,Not currently looking for jobs,Computer Science / Engineering,Neither easy nor difficult,6-8 hours,1.0,Yes,A,0,5,4,4,4
1272,AB,llm,Male,Master's student,Master's student (2nd year or above),25.0,Not currently looking for jobs,Computer Science / Engineering,Neither easy nor difficult,6-8 hours,1.0,Yes,B,1,4,4,4,5
1273,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,4,3
1273,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,B,1,4,3,4,3
1274,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,A,0,3,3,3,3
1274,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,B,1,3,3,3,3
1275,AB,llm,Male,Master's student,Master's student (1st year),24.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,4,4
1275,AB,llm,Male,Master's student,Master's student (1st year),24.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,B,1,4,4,4,4
1276,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,4,4
1276,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,B,1,4,3,4,4
1277,AB,llm,Female,Master's student,Master's student (1st year),22.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,0-2 hours,0.0,Not sure,A,0,2,2,2,2
1277,AB,llm,Female,Master's student,Master's student (1st year),22.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,0-2 hours,0.0,Not sure,B,1,2,2,2,2
1278,AB,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for internships,Computer Science / Engineering,Extremely difficult,6-8 hours,1.0,Yes,A,0,4,3,4,4
1278,AB,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for internships,Computer Science / Engineering,Extremely difficult,6-8 hours,1.0,Yes,B,1,4,4,4,4
1279,AB,llm,Female,Master's student,Master's student (1st year),24.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,3,3
1279,AB,llm,Female,Master's student,Master's student (1st year),24.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,B,1,4,3,4,4
1280,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,4,3,4,4
1280,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,B,1,4,3,4,3
1281,AB,llm,Male,Master's student,Master's student (2nd year or above),31.0,Actively applying for full-time jobs,Information Systems / Data Science,Neither easy nor difficult,More than 8 hours,1.0,Yes,A,0,4,3,4,4
1281,AB,llm,Male,Master's student,Master's student (2nd year or above),31.0,Actively applying for full-time jobs,Information Systems / Data Science,Neither easy nor difficult,More than 8 hours,1.0,Yes,B,1,4,4,4,4
1282,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,4,3
1282,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,B,1,4,3,4,4
1283,AB,llm,Female,Master's student,Master's student (1st year),24.0,Not currently looking for jobs,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,A,0,3,3,1,3
1283,AB,llm,Female,Master's student,Master's student (1st year),24.0,Not currently looking for jobs,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,B,1,3,3,3,3
1284,AB,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,No,A,0,3,3,3,3
1284,AB,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,No,B,1,3,3,3,3
1285,AB,llm,Female,Master's student,Master's student (1st year),21.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,Yes,A,0,4,3,4,4
1285,AB,llm,Female,Master's student,Master's student (1st year),21.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,Yes,B,1,4,4,5,4
1286,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,3,3
1286,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,B,1,4,3,4,4
1287,AB,llm,Male,Master's student,Master's student (1st year),24.0,Actively applying for full-time jobs,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,A,0,3,2,3,2
1287,AB,llm,Male,Master's student,Master's student (1st year),24.0,Actively applying for full-time jobs,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,B,1,3,2,3,3
1288,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,4,4
1288,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,B,1,4,3,4,4
1289,AB,llm,Female,Master's student,Master's student (1st year),22.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,4,3,4,3
1289,AB,llm,Female,Master's student,Master's student (1st year),22.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,B,1,4,3,4,4
1290,AB,llm,Male,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Extremely difficult,0-2 hours,0.0,No,A,0,1,1,1,1
1290,AB,llm,Male,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Extremely difficult,0-2 hours,0.0,No,B,1,2,1,1,2
1291,AB,llm,Female,Master's student,Master's student (1st year),24.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,4,4
1291,AB,llm,Female,Master's student,Master's student (1st year),24.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,B,1,4,4,4,4
1292,AB,llm,Female,Master's student,Master's student (2nd year or above),23.0,Actively applying for full-time jobs,Information Systems / Data Science,Neither easy nor difficult,6-8 hours,1.0,Yes,A,0,4,3,4,4
